ID,URL,Thumbnail URL,Game,Vibrant,DarkVibrant,LightVibrant,Muted,DarkMuted,LightMuted,Price,Brief Description,Creator,Creator Itch.IO Page,Status,Updated,Platforms,Publisher,Release date,Rating,Authors,Genre,Made with,Tags,Average session,Languages,Inputs,Accessibility,Links,Number of Ratings
1293655,https://bluebunnyavi.itch.io/yourmom69692137,https://img.itch.zone/aW1nLzc1MjYxODUuanBn/315x250%23c/IJUD3X.jpg,Weronika Mod Aka P4st3l C4t,#cf94d0,#5b285c,#fbacfb,#947294,#484448,#b49fb5,,Hi another mine mod ofc credits to the gurl named Anne,BlueBunny.avi!,https://bluebunnyavi.itch.io,Released,,,,,,,Rhythm,,"2D, Cute, Female Protagonist, LGBT",,,,,,
1265239,https://gloryfox.itch.io/wishing-well,https://img.itch.zone/aW1nLzczNzA3OTcucG5n/315x250%23c/AgxmxR.png,Wishing Well,#e6d830,#6d101d,#7cf4f4,#64acac,#46443e,#d6c9ae,,My first game ever - a simple 2D platformer about some bouncy little jelly searching for her soulmate,Glory Fox,https://gloryfox.itch.io,Prototype,,HTML5,,,,,Platformer,Construct,"2D, cats, construct-3, kids, LGBT, LGBTQIA, Music, Pixel Art, Tutorial",,,,,,
737202,https://gaymergirl1997.itch.io/chronically-late,https://img.itch.zone/aW1nLzQxMDQyMDEucG5n/315x250%23c/w6IOD0.png,Chronically Late,#456ab0,#25395f,#8cc5e6,#7eb171,#4c5c62,#b7c6d3,,Can you make it through the day?,GayMerGirl1997,https://gaymergirl1997.itch.io,Released,,"Windows, macOS, Linux",,,,,Simulation,,"Casual, Cute, Gay, Lesbian, LGBT, LGBTQIA, My First Game Jam, RPG Maker, Short, Singleplayer",,,,,,
195686,https://vnmaker.itch.io/hero-i,https://img.itch.zone/aW1hZ2UvMTk1Njg2LzkxNDczMy5qcGc=/315x250%23c/abzP7t.jpg,พระเอกกับนายเอก ~ Hero & I ~,#4ec1fc,#3684a3,#fb7c6c,#518897,#436965,#c59495,,,Visual Novel Maker,https://vnmaker.itch.io,Released,,Windows,,,,,Visual Novel,,"Boys' Love, hima, koala-nui, LGBT, shonen-ai, thai, visual-novel-maker",,,,,,
1368778,https://themonsternextdoor.itch.io/the-monster-next-door,https://img.itch.zone/aW1nLzgyMzQxNjgucG5n/315x250%23c/EAtbAK.png,The Monster Next Door,#cc9884,#730808,#e2ba9a,#94645c,#5c3c34,#b8a597,,a monster romance visual novel,The Monster Next Door,https://themonsternextdoor.itch.io,In development,1 day ago,HTML5,,,,,Visual Novel,Twine,"Dating Sim, LGBT, Monsters, Multiple Endings, Otome, renpy, Romance, Story Rich",,,,,,
262403,https://personoffewtalents.itch.io/the-tale-of-lukas-demo,https://img.itch.zone/aW1hZ2UvMjYyNDAzLzEyNjE0NzIucG5n/315x250%23c/tcYTHb.png,The Tale of Lukas - Demo,#e4ac0c,#76431d,#e6cf66,#836645,#353f2b,#c1c1c1,,Lukas is a traveler whose past is shrouded in mystery. Join him on his travels!,Person of Few Talents,https://personoffewtalents.itch.io,In development,,Windows,,,,,Role Playing,,"2D, LGBT, RPG Maker, Turn-based, Turn-Based Combat, Yaoi, Yuri",,,,,,
351656,https://thelastyurisamurai.itch.io/ace-of-hearts,https://img.itch.zone/aW1nLzE4MjQzMTMucG5n/315x250%23c/b3KmUz.png,Ace of Hearts,#5e9f2c,#4c8c2c,#cb9d60,#78827d,#626a34,#9e9487,,A short tabletop inspired rpg made for the Ace Jam!!,TheLastYuriSamurai,https://thelastyurisamurai.itch.io,In development,,,,,,,Role Playing,,"LGBT, Pixel Art, RPG Maker, Story Rich",,,,,,
1217443,https://lasseloevstrand.itch.io/next-survival,https://img.itch.zone/aW1nLzcxMDM0NzMucG5n/315x250%23c/%2Bn9BSZ.png,Next Survival,#ec1c24,#7a0a0e,#f45459,#8d0b10,#8d0b10,#8f090d,,very good game,LasseLoevstrand,https://lasseloevstrand.itch.io,Prototype,,Windows,,,,,"Survival, Action, Shooter",,"3D, Female Protagonist, First-Person, Furry, LGBT, Sci-fi, Unity",,,,,,
748966,https://skeletonmob.itch.io/monolith-demo,https://img.itch.zone/aW1nLzQxNzkxMTYucG5n/315x250%23c/gKUqnw.png,Monolith-DEMO,#2a9e3b,#1c7c42,#96e3a1,#7f598a,#532849,#c0a4c2,,A demo for a story about dealing with your past in a sci-fi future.,SkeletonMob,https://skeletonmob.itch.io,In development,,"Windows, macOS",,,,,"Visual Novel, Interactive Fiction, Puzzle",,"Futuristic, Gay, LGBT, Robots, Romance, Sci-fi, Slice Of Life",,,,,,
173139,https://dog-girls-on-drugs.itch.io/muds-dress-up,https://img.itch.zone/aW1hZ2UvMTczMTM5LzgwNjc2Ni5wbmc=/315x250%23c/wPDY35.png,Muds Dress-Up!,#e6c424,#0d8928,#c3fb83,#7c9b4c,#503f38,#c8c08a,,Dress up your favourite DGoD character in this THRILLING game of moving clothes around a screen,Dog Girls on Drugs,https://dog-girls-on-drugs.itch.io,Released,,Flash,,,,,,,"dog, Dogs, dress, furries, Furry, LGBT, up",,,,,,
1075974,https://creepy-ellie.itch.io/thelotusgarden,https://img.itch.zone/aW1nLzYxNzAxMTYucG5n/315x250%23c/hmKsBa.png,The Lotus Garden,#04e98c,#07be77,#7cfcc8,#847b8c,#241c2c,#b7aabe,,A narrative game following the Flowers from Blaseball,Creepy Ellie,https://creepy-ellie.itch.io,Released,,HTML5,,,,,Interactive Fiction,Twine,"Atmospheric, Gay, Horror, LGBT, LGBTQIA, Queer, Short, Text based, Twine",A few minutes,English,"Mouse, Touchscreen","Color-blind friendly, One button",,
901990,https://jadedsynic.itch.io/forest-sprite,https://img.itch.zone/aW1nLzUwOTMxNTEucG5n/315x250%23c/s4dBAO.png,Forest Sprite,#bf9a04,#8f5c06,#eba84d,#8f9c5d,#4c4444,#c6baa3,,,Samara-Jade Sendek,https://jadedsynic.itch.io,Released,,"Windows, macOS, Linux",,,,,"Adventure, Puzzle",,"2D, Casual, Cute, LGBT, LGBTQIA, RPG Maker, Singleplayer",,,,,,
404098,https://melodicmasochist.itch.io/lightly-salted-cockroach-chips-delectable,https://img.itch.zone/aW1nLzIwMDU5ODMucG5n/315x250%23c/QsOAVn.png,lightly salted cockroach chips. delectable.,#c83636,#681c1c,#fcf4f4,#84807c,#4f4e4e,#bcb4b4,,TG: lmao wait are you looking for bugs to eat under the counters dude,melodicMasochist,https://melodicmasochist.itch.io,Released,,"Windows, macOS",,,,,Visual Novel,,"Atmospheric, Cute, davekat, fanfiction, Gay, homestuck, LGBT, renpy, Romance, Text based",,,,,,
311446,https://dylanandretta.itch.io/the-girl-with-lizards-for-hands,https://img.itch.zone/aW1nLzE1MzA3NzEucG5n/315x250%23c/Pj7tmn.png,"The Girl With Lizards For Hands, Episode ""Is Your Refridgerator Running?""",#c06344,#7f4533,#c2a562,#b37c64,#5b4a39,#a0bc84,,"You play as Gerty, a girl trying to find her Fridge. And also has lizards for hands.",dylanandretta,https://dylanandretta.itch.io,Prototype,,Windows,,,,,Visual Novel,,"2D, Casual, Comedy, Cute, Female Protagonist, Funny, LGBT, Narrative",,,,,,
184075,https://spiralginga.itch.io/trance-run-can-not-remix,https://img.itch.zone/aW1hZ2UvMTg0MDc1Lzg2MTIzOC5wbmc=/315x250%23c/XUEfF2.png,Trance Run!(Can Not Remix) トランス・ラン！,#dea426,#844404,#e8c2a6,#a05b6b,#5c3242,#bc9cc4,,"Short Game about Here and There, and Queerness.",SpiralGinga,https://spiralginga.itch.io,Released,,Windows,,,,,Adventure,,"3D, Lesbian, LGBT, Music, Walking simulator",,,,,,
135441,https://gh0stdev.itch.io/hyperneonlover,https://img.itch.zone/aW1hZ2UvMTM1NDQxLzYyMTU5OS5wbmc=/315x250%23c/yN4SDp.png,HYPERNEON LOVER DEMO,#de119d,#a41494,#f15bc9,#8e51ab,#332e53,#8c0c6a,,Everything was the same. Boring and monotone. Until..,GH0STDEV,https://gh0stdev.itch.io,Released,,Windows,,,,,Simulation,,"2D, 8-Bit, LGBT, memes, Music",,,,,,
661292,https://maysay.itch.io/droobico,https://img.itch.zone/aW1nLzM1NTk4MjUuanBn/315x250%23c/WS9IOi.jpg,Droobico: The Legend Begins,#3c86e1,#5c2c34,#e59194,#a75e62,#58372c,#cfb1a3,,Kico took over Drooby! Uh oh! Macron is ON your side! This isn't a threat!,Maysay,https://maysay.itch.io,Released,,,,,,,Role Playing,,"2D, Atmospheric, Experimental, Gay, Horror, LGBT, LGBTQIA, RPG Maker, Short",,,,,,
155983,https://gensuta.itch.io/rendevous,https://img.itch.zone/aW1hZ2UvMTU1OTgzLzcxNTY2NS5qcGc=/315x250%23c/dujRma.jpg,Rendezvous,#fc044c,#7e0924,#fcfc24,#65403c,#35532b,#969602,,This sheriff is gonna save her princess!,gensuta,https://gensuta.itch.io,Released,,"Windows, Linux",,,,,Platformer,,"cgajam, ilujam3, Lesbian, LGBT, LGBTQIA",,,,,,
540388,https://michaelbeesento.itch.io/love,https://img.itch.zone/aW1nLzI4MTIxMDIucG5n/315x250%23c/9lJ9GU.png,love,#fcf424,#827e01,#fcfc8c,#838383,#4d4d4d,#e0b8b8,,a short game.,⛧michael⛧,https://michaelbeesento.itch.io,Released,,"Windows, macOS",,,,,Visual Novel,,"bad, Christmas, LGBT",,,,,,
539989,https://selhex.itch.io/celestial-bond-2,https://img.itch.zone/aW1nLzI4NTE5MTIucG5n/315x250%23c/zapHE9.png,Celestial Bond: The Devil,#ef3d8c,#ae0e54,#f86fd3,#626cab,#33295c,#c0a4bc,,Second chapter of Celestial Bond; LGBT alien love story.,Selenity,https://selhex.itch.io,In development,,Windows,,,,,"Adventure, Role Playing",,"Aliens, Fantasy, Female Protagonist, LGBT, RPG Maker, Space, Third Person",,,,,,
124540,https://lichenritual.itch.io/full-spectrum-light,https://img.itch.zone/aW1hZ2UvMTI0NTQwLzU3MzcxOC5wbmc=/315x250%23c/x%2FNat3.png,Full Spectrum Light,#b27444,#842c10,#c46c6c,#b1754c,#5e4735,#a4a4a4,,tend to the computer,Lichen,https://lichenritual.itch.io,Released,,"Windows, macOS, Linux",,,,,"Adventure, Survival",,"Farming, indigenous, LGBT, Life Simulation, native-american, Pixel Art, Sci-fi, two-spirit, weird",About a half-hour,,"Keyboard, Gamepad (any)",,,
209381,https://pirapiranha.itch.io/typicalworkingsdemo,https://img.itch.zone/aW1hZ2UvMjA5MzgxLzk4MzU2NS5wbmc=/315x250%23c/ydMExf.png,Typical Workings - The Demo,#e44878,#683c24,#9ed0eb,#a38567,#6d553c,#ccbeb3,,"The demo for my cool visual novel, Typical Workings.",PiraPiranha,https://pirapiranha.itch.io,In development,,"Windows, macOS",,,,,"Visual Novel, Role Playing",,"Kinetic Novel, LGBT",,,,,,
83200,https://teamdarknesse.itch.io/coven-demo,https://img.itch.zone/aW1hZ2UvODMyMDAvMzkxNzA1LmpwZw==/315x250%23c/YPqLFi.jpg,Coven (Demo),#0baff7,#048b04,#f1f58c,#88877a,#773b7a,#878c0c,,All Velvet wanted was to join a coven. Why is that so much to ask for?,Team Darknesse,https://teamdarknesse.itch.io,Prototype,,"Windows, macOS, Linux",,"Sep 01, 2016",,,Visual Novel,Ren'Py,"Fantasy, Female Protagonist, LGBT, Meaningful Choices, renpy, Singleplayer, Yuri",,,,,,
73726,https://teamdarknesse.itch.io/wolfsloungedemo,https://img.itch.zone/aW1hZ2UvNzM3MjYvMzQxNTczLnBuZw==/315x250%23c/EH9DdM.png,The Wolf's Lounge (Demo),#fa2109,#510473,#f47474,#8fb088,#566038,#ccd0b4,,A new take on the classic Little Red Riding Hood tale,Team Darknesse,https://teamdarknesse.itch.io,In development,,"Windows, macOS, Linux",,"Jun 30, 2016",,,Visual Novel,Ren'Py,"Atmospheric, Fantasy, Female Protagonist, LGBT, Meaningful Choices, supernatural, Yuri",About a half-hour,,,,,
253034,https://judgerussell.itch.io/you-see-yourself,https://img.itch.zone/aW1hZ2UvMjUzMDM0LzEyMTEwMzUucG5n/315x250%23c/drwt%2Bn.png,you see: yourself you see: your phone you see: you see: you see,#14ead4,#0c897c,#eff1ba,#72b4a6,#31503d,#bdd0aa,,a text adventure about gender dysphoria and college,judgerussell,https://judgerussell.itch.io,Released,,Windows,,,,,Interactive Fiction,,"LGBT, Text based",,,,,,
670515,https://lafie-safie.itch.io/sky-of-june,https://img.itch.zone/aW1nLzM2NTc1MjAuZ2lm/315x250%23cm/ZfwTpx.gif,Sky of June,#fc6414,#5c2425,#e0434f,#be7191,#743474,#83151e,,Little Jet Engine Pilot has to avoid Donut Hole Bombs,Lafie-Safie,https://lafie-safie.itch.io,Released,,"Windows, macOS, Linux",,,,"Lafie-Safie, adikar1, Jess Andz",Action,"Aseprite, Godot","Cute, Flying, godot-engine, LGBT, Pixel Art",,,,,,
420233,https://bigbadoneechan.itch.io/cat-berry-tales,https://img.itch.zone/aW1nLzIwOTMzMTEucG5n/315x250%23c/8G5%2FyV.png,Cat Berry Tales,#f65a21,#b8140c,#f6e072,#a16d5c,#413634,#d6b1a3,,RPG Maker Canterbury Tales,bigbadoneechan,https://bigbadoneechan.itch.io,Released,,Windows,,,,,Role Playing,,"LGBT, LGBTQIA, Medieval, Parody, RPG Maker",About a half-hour,,,,,
48888,https://lichenritual.itch.io/commute,https://img.itch.zone/aW1hZ2UvNDg4ODgvMzE4MjM2LnBuZw==/315x250%23c/d8qx7u.png,Commute,#3dc18e,#0c261c,#9adfc4,#946474,#64344c,#c6b9d6,,trans,Lichen,https://lichenritual.itch.io,Released,,"Windows, macOS, Linux",,,,,Adventure,,"2D, artgame, Experimental, indigenous, LGBT, native-american, Pixel Art, Space, two-spirit",,,,,,
159965,https://masterdev.itch.io/le-reve-d-alix,https://img.itch.zone/aW1hZ2UvMTU5OTY1LzczMzUzOC5wbmc=/315x250%23c/%2BqU%2Fgq.png,Le rêve d'Alix,#d28b5c,#74441c,#ecb490,#ac8464,#744c34,#b58065,,,Masterdev,https://masterdev.itch.io,Released,,Windows,,,,,Strategy,GameMaker: Studio,"2D, Action-Adventure, Difficult, GameMaker, infiltration, LGBT, rijv, rijv-01, Stealth, Transgender",,,,,,
230110,https://sebastianscaini.itch.io/fps-true-love-your-viewers,https://img.itch.zone/aW1hZ2UvMjMwMTEwLzEwOTAwMDMucG5n/315x250%23c/bM764P.png,FPS TRUE LOVE Your Viewers,#df9d3d,#3c7118,#f882e2,#a1826a,#3d455f,#ca9396,,A Twitch integrated version of FPS TRUE LOVE.,Sebastian Scaini,https://sebastianscaini.itch.io,Released,,Windows,,,,,"Shooter, Survival","Unity, Adobe Photoshop","3D, Anime, Arcade, Dating Sim, FPS, LGBT, moe, satire",A few minutes,English,"Keyboard, Mouse",,https://store.steampowered.com/app/1275070/A_Buttload_of_Free_Games/,
341646,https://olvanyr.itch.io/this-is-just-to-say,https://img.itch.zone/aW1nLzE2OTM0MDIucG5n/315x250%23c/UP9eIg.png,THIS IS JUST TO SAY,#fcfc04,#b4b42c,#fdfd7b,#727489,#4b4464,#acb0c4,,A Game about how your body feels,olvanyr,https://olvanyr.itch.io,Released,,,,,,,,,"artgame, Experimental, LGBT, Narrative, Queer, Singleplayer",,,,,,
1031623,https://kin-jpg.itch.io/spirited-away-fan-game,https://img.itch.zone/aW1nLzU5MzcyNjUucG5n/315x250%23c/cw%2BTA0.png,Spirited Away Fan Game,#34a4c4,#2c7c94,#96d2e3,#a46060,#683533,#b4c4bc,,"Working on creating a fan game of Spirited away, with weekly updates to the game.",kin_jpg,https://kin-jpg.itch.io,In development,,,,,,,"Adventure, Role Playing",RPG Maker,"2D, 8-Bit, JRPG, LGBT, Narrative, Pixel Art, RPG Maker, Singleplayer",A few seconds,English,,,,
947175,https://easypeazygames.itch.io/galactic-refugees,https://img.itch.zone/aW1nLzUzNjk0MTIucG5n/315x250%23c/L5B%2BGd.png,Galactic Refugees (open source beta),#fa2704,#8d2904,#fc8e7c,#961702,#0c0c08,#961702,,A retro-meets-bullet-hell shmup,easypeazygames,https://easypeazygames.itch.io,Released,,"Windows, Linux",,,,,"Shooter, Action",,"2D, Arcade, Cute, Female Protagonist, GameMaker, LGBT, Pixel Art, Retro, Singleplayer",,,,,,
343572,https://decomakke.itch.io/wildcard-love-pitch,https://img.itch.zone/aW1nLzE3MDQ2MTkucG5n/315x250%23c/T4vCAm.png,Wildcard Love Pitch,#bc042c,#640608,#fcacd3,#a0697e,#643440,#ca8aa4,,,decomakke,https://decomakke.itch.io,Released,,"Windows, macOS, Linux",,,,,Visual Novel,,"Dating Sim, Gay, LGBT, Singleplayer",About a half-hour,English,Mouse,,,
169572,https://kfrasergames.itch.io/spectrum-streets,https://img.itch.zone/aW1hZ2UvMTY5NTcyLzgwMjc1MS5naWY=/315x250%23cm/Zc05Z5.gif,Space Spectrum,#641490,#521877,#915dc7,#5571ab,#2b2647,#4b2771,,An endless runner where you must match the colour of the lane you're on.  Made for the 2017 RainbowJam,Kirsty Fraser,https://kfrasergames.itch.io,Prototype,,Windows,,,,,Platformer,Unity,"endless-runner, LGBT, rainbowjam17, Unity",,,,,,
497314,https://indirawrs.itch.io/honeysuckles-home,https://img.itch.zone/aW1nLzI1NzEwMTkucG5n/315x250%23c/Gzl%2BP5.png,Honeysuckle's Home,#e8ca24,#825b28,#f9a0e4,#7c5ca4,#28523a,#c7a6a6,,,Indira,https://indirawrs.itch.io,Released,,,,,,,Simulation,,"Cute, Exploration, Frogs, Gay, Lesbian, LGBT, Short",,,,,,
484631,https://julkkis666.itch.io/pride-maze,https://img.itch.zone/aW1nLzI1MDA5ODYucG5n/315x250%23c/nsVlLb.png,Pride Maze,#e5e519,#77770d,#fcfce4,#89890f,#89890f,#eedcea,,"follow the grid patterned rainbow walls, and find a path through the randomly generated rainbow maze!",julkkis666,https://julkkis666.itch.io,Released,,"Windows, macOS, Linux",,,,,Puzzle,,"2D, Gay, labyrinth, LGBT, LGBTQIA, LÖVE, pride",,,,,,
1035367,https://sunnyfoxpatch.itch.io/a-coming-out-story,https://img.itch.zone/aW1nLzU5NjUxNTQucG5n/315x250%23c/xQGM4o.png,A Coming Out Story,#fa4775,#810323,#f85c76,#6892b4,#940429,#bfb6d5,,A short visual novel about one teens coming out experience,SunnyFoxpatch,https://sunnyfoxpatch.itch.io,Released,,Windows,,,,,Visual Novel,,"Gay, LGBT, Mental Health, Minimalist, Narrative, Queer, Romance, Short, Slice Of Life, Story Rich",,,,,,
412580,https://klebinho.itch.io/amelias-cursed-love,https://img.itch.zone/aW1nLzI1MjY4MTkucG5n/315x250%23c/HdwaRQ.png,Amelia's Cursed Love,#ce0c0c,#9e1614,#f78181,#769494,#4f6864,#94bcbc,,Jam Ludum Dare 44 - Your life is currency,Klebinho,https://klebinho.itch.io,In development,,,,,,,Adventure,,"Fantasy, Female Protagonist, LGBT, Ludum Dare 44, pongrn, Roguelike, Singleplayer, Survival Horror",,,,,,
115321,https://passiflora.itch.io/nikas-story,https://img.itch.zone/aW1hZ2UvMTE1MzIxLzUzMzk0My5wbmc=/315x250%23c/JPZ33h.png,Nika's Story,#7f7f7f,#424242,#bcbcbc,#80807f,#444444,#b2b2b2,,A short platformer about how we grow,Passiflora,https://passiflora.itch.io,Prototype,,Windows,,,,,Platformer,,LGBT,A few minutes,English,Keyboard,,,
316179,https://ataberkuran.itch.io/the-hypermasculine-unicorns-of-anarchy,https://img.itch.zone/aW1nLzE1NTY0OTcucG5n/315x250%23c/KgqEZz.png,The Hypermasculine Unicorns of Anarchy,#fcac04,#0c3789,#fcdc92,#97724c,#47352f,#798cbc,,Saving the unicorns from the evil.,Ataberk Uran,https://ataberkuran.itch.io,Released,,Windows,,,,,"Action, Platformer",,"Funny, LGBT",,,,,,
412254,https://captain-jihad.itch.io/bruh,https://img.itch.zone/aW1nLzIwNTA0MTYucG5n/315x250%23c/euu3%2FT.png,irony man adventures,#eb0f15,#098b2c,#5cccfb,#649c44,#505e39,#84acbc,,so funny that it unfunny,Scaradoxbruh,https://captain-jihad.itch.io,Released,,Windows,,,,,Role Playing,,"bruhmoment, dank, dankmemes, irony, LGBT, mlg, reddit, RPG Maker, transrights",,,,,,
95366,https://lydiae.itch.io/relics-of-linmeadow,https://img.itch.zone/aW1hZ2UvOTUzNjYvNDQ2NzI1LnBuZw==/315x250%23c/Zmwydk.png,Linmeadow Guild,#c48404,#8c5c04,#7ce4fb,#ac9d5f,#34595c,#a1b899,,A story of seeking redemption,LydiaE,https://lydiae.itch.io,In development,,HTML5,,,,,Role Playing,GameMaker: Studio,"Fantasy, LGBT",,,,,,
152601,https://soy-yuma.itch.io/socialpinball,https://img.itch.zone/aW1hZ2UvMTUyNjAxLzY5ODc1MS5wbmc=/315x250%23c/qI0QwL.png,Social Pinball,#cb544b,#66221d,#cbe2f1,#a64c4c,#34444c,#acc4d0,,Embrace diversity,Alejandro Cámara,https://soy-yuma.itch.io,Released,,HTML5,,,,,,Unity,"Cute, LGBT, Physics, Top Down Adventure",A few minutes,,Mouse,,,
180921,https://windy-wolf-games.itch.io/juxtaposed-crazy-lines,https://img.itch.zone/aW1hZ2UvMTgwOTIxLzg1NTQxNi5wbmc=/315x250%23c/3irlVU.png,Juxtaposed Crazy Lines,#7f7f7f,#424242,#bcbcbc,#767676,#444444,#bcbcbc,,Barnstorming in the style of Jackson Pollock,Anne Mithi Hibble,https://windy-wolf-games.itch.io,Released,,Windows,,,,,,,"Abstract, artgame, atari, jacksonpollock, LGBT, Side Scroller",,,,,,
213133,https://projectweareone.itch.io/warp10,https://img.itch.zone/aW1hZ2UvMjEzMTMzLzEwMDQwNDcucG5n/315x250%23c/y5BES%2B.png,Warp10,#04a4c4,#672707,#7de7fc,#aa7264,#45243f,#bc849c,,,ProjectWeAreOne,https://projectweareone.itch.io,Prototype,,,,,,,Role Playing,RPG Maker,"Animals, Dogs, LGBT, RPG Maker",,,,,,
936919,https://the-knight-of-motivation.itch.io/codename-neon-miami,https://img.itch.zone/aW1nLzUzMDg0MjAucG5n/315x250%23c/65GjO7.png,Codename: Neon Miami,#7f7f7f,#424242,#bcbcbc,#7c7c7c,#444444,#acacac,,Hotline Miami but with good graphics,The Knight Of Motivation,https://the-knight-of-motivation.itch.io,Released,,Windows,,,,,Action,,"3D, LGBT, Short, Unity",,,,,,
183913,https://poser-ghost.itch.io/bubble-gum-black,https://img.itch.zone/aW1nLzQ4MjYyNzcucG5n/315x250%23c/Q0NiUY.png,Bubble Gum Black,#47bdda,#1c4c74,#f77b86,#6783a2,#294659,#a2a8cd,,A story about ugly feelings and appointment making.,Poser Ghost,https://poser-ghost.itch.io,Released,,HTML5,,,,,Interactive Fiction,Twine,"Atmospheric, Colorful, Dystopian, LGBT, Multiple Endings, Singleplayer, Surreal, Text based, Twine, Walking simulator",,,,,,
227889,https://leguin.itch.io/tuesday-morning,https://img.itch.zone/aW1hZ2UvMjI3ODg5LzEwNzc3OTIucG5n/315x250%23c/v3KXEU.png,Tuesday Morning,#7f7f7f,#424242,#bcbcbc,#7c7c7c,#444444,#c4c4c4,,Stressed? Depressed?? A Lesbian???,leguin,https://leguin.itch.io,Released,,HTML5,,,,,Interactive Fiction,Twine,"LGBT, Short, Text based, Twine",A few minutes,English,Mouse,,,
273580,https://bigbadoneechan.itch.io/santas-adventure-2,https://img.itch.zone/aW1hZ2UvMjczNTgwLzEzMjQxMDEucG5n/315x250%23c/dtg2AD.png,Santa's Adventure 2,#fc0c1c,#04c454,#fc8494,#8c744c,#7c6c3c,#bca284,,The Worst RPG,bigbadoneechan,https://bigbadoneechan.itch.io,Released,,Windows,,,,,Role Playing,,"camp, LGBT, RPG Maker, santa, satire",About an hour,,,,,
284927,https://arcadelinkinteractive.itch.io/polycule-cupid-unfinished-rainbow-jam-july-2018-entry,https://img.itch.zone/aW1hZ2UvMjg0OTI3LzEzODYwMzEucG5n/315x250%23c/HYUCHk.png,Polycule Cupid v0.0.1(Unfinished Rainbow Jam July 2018 Entry),#0e7ff0,#042444,#81bcf7,#6c7c8c,#2c3c5c,#bcbcc4,,You're an overzealous cupid...,Arcade Link Interactive,https://arcadelinkinteractive.itch.io,Prototype,,,,,,,Simulation,,"LGBT, polyamory",,,,,,
274728,https://bristolpridegamejam.itch.io/battle-morale,https://img.itch.zone/aW1hZ2UvMjc0NzI4LzEzMzA1MDQucG5n/315x250%23c/1iuNGc.png,Battle Morale,#fcdc04,#846c04,#fbe68d,#7c7c7c,#3c3c3b,#d1c9a1,,A game about raising spirits,Bristol Pride Game Jam,https://bristolpridegamejam.itch.io,Released,,Windows,,,,,Interactive Fiction,,"LGBT, Narrative, pride, pygame",,,,,,
270063,https://bigbadoneechan.itch.io/santas-adventure,https://img.itch.zone/aW1hZ2UvMjcwMDYzLzEzMDQzNzkucG5n/315x250%23c/3vp4ad.png,Santa's Adventure,#fc0a1c,#04c453,#fd7c85,#5a8a40,#6c6c34,#97010c,,The worst RPG Maker game ever made,bigbadoneechan,https://bigbadoneechan.itch.io,Released,,,,,,,Role Playing,,"camp, LGBT, RPG Maker, santa, satire, stolen-assets",About an hour,,,,,
1041977,https://blattella.itch.io/wheretheheartis,https://img.itch.zone/aW1nLzc1NDc0NTEucG5n/315x250%23c/XDrNt4.png,Where The Heart Is (A Glitterverse Novel),#fa945e,#802f03,#f572ba,#94a4c4,#943604,#cdbfd1,,six trans punks. two long journeys. one brain cell.,BLATTELLA // Mona Chua,https://blattella.itch.io,In development,,HTML5,,,,,Interactive Fiction,Twine,"Cyberpunk, Fantasy, Kinetic Novel, LGBT, Text based",,,,,,
